cumulative_attempts	attempts	complete	unchanged	same_edge	self_loop	duplicate	undirected_duplicate	excluded	metaedge	abbrev	permutation
8285	1657	0.5	0.11803	0.0006035	0	0.16113	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	8
9942	1657	0.59999	0.10065	0.0006035	0	0.16898	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	8
11599	1657	0.69998	0.092445	0.0006035	0	0.16536	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	8
13256	1657	0.79996	0.085928	0	0	0.16113	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	8
14913	1657	0.89995	0.087376	0	0	0.16958	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	8
16570	1657	0.99994	0.095824	0	0	0.18286	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	8
16571	1	1	0.096066	0	0	0	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	8
6937	6938	0.10001	0.54918	0	0	0.21721	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
13874	6937	0.2	0.32351	0.00014415	0	0.21566	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
20811	6937	0.29999	0.21702	0	0	0.21205	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
27748	6937	0.39998	0.16369	0.00014415	0	0.21796	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
34685	6937	0.49997	0.13809	0	0	0.2047	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
41622	6937	0.59996	0.12736	0.00014415	0	0.21508	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
48559	6937	0.69995	0.11664	0.00014415	0	0.20989	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
55496	6937	0.79995	0.11278	0.00014415	0	0.21594	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
62433	6937	0.89994	0.11122	0	0	0.21796	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
69370	6937	0.99993	0.11191	0	0	0.2158	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
69375	5	1	0.11203	0	0	0.4	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	8
1134	1135	0.10005	0.4725	0	0	0.061674	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
2268	1134	0.20002	0.22426	0	0	0.046737	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
3402	1134	0.29998	0.11601	0	0	0.056437	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
4536	1134	0.39995	0.067701	0	0	0.041446	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
5670	1134	0.49991	0.045839	0.0017637	0	0.058201	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
6804	1134	0.59988	0.042666	0	0	0.058201	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
7938	1134	0.69984	0.037377	0	0	0.058201	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
9072	1134	0.79981	0.03385	0.00088183	0	0.056437	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
10206	1134	0.89977	0.031735	0	0	0.069665	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
11340	1134	0.99974	0.029267	0	0	0.057319	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
11343	3	1	0.028914	0	0	0	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	8
510	511	0.10004	0.4581	0	0	0.017613	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
1020	510	0.19988	0.21457	0	0	0.017647	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
1530	510	0.29973	0.11042	0	0	0.0098039	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
2040	510	0.39957	0.050901	0.0019608	0	0.023529	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
2550	510	0.49941	0.029757	0	0	0.0098039	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
3060	510	0.59926	0.027408	0	0	0.015686	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
3570	510	0.6991	0.018794	0.0019608	0	0.021569	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
4080	510	0.79894	0.015662	0	0	0.0098039	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
4590	510	0.89879	0.014096	0.0019608	0	0.015686	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
5100	510	0.99863	0.016445	0.0039216	0	0.011765	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
5107	7	1	0.016445	0	0	0	0	0	Gene - participates - Positional-Gene-Sets	GpC1	8
708	709	0.10008	0.49464	0	0	0.074753	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
1416	708	0.20003	0.24449	0	0	0.070621	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
2124	708	0.29997	0.14342	0	0	0.053672	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
2832	708	0.39992	0.080745	0	0	0.084746	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
3540	708	0.49986	0.060418	0	0	0.091808	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
4248	708	0.5998	0.050819	0	0	0.077684	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
4956	708	0.69975	0.047431	0.0014124	0	0.077684	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
5664	708	0.79969	0.042914	0	0	0.079096	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
6372	708	0.89963	0.037832	0	0	0.072034	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
7080	708	0.99958	0.043478	0.0014124	0	0.087571	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
7083	3	1	0.042914	0	0	0.33333	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	8
1963	1964	0.10002	0.52984	0.00050916	0	0.17719	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
3926	1963	0.19999	0.30067	0.00050942	0	0.16658	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
5889	1963	0.29996	0.19597	0	0	0.17473	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
7852	1963	0.39993	0.14219	0	0	0.16964	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
9815	1963	0.4999	0.11571	0.00050942	0	0.16658	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
11778	1963	0.59987	0.11	0	0	0.17066	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
13741	1963	0.69984	0.10084	0.00050942	0	0.17932	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
15704	1963	0.79981	0.09615	0	0	0.1457	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
17667	1963	0.89978	0.095539	0.0010188	0	0.16811	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
19630	1963	0.99975	0.092483	0.00050942	0	0.18136	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
19635	5	1	0.092483	0	0	0	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	9
1617	1618	0.10005	0.51472	0	0	0.12052	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
3234	1617	0.20004	0.27653	0	0	0.13296	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
4851	1617	0.30002	0.16968	0	0	0.1274	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
6468	1617	0.40001	0.11254	0	0	0.12678	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
8085	1617	0.5	0.090527	0.00061843	0	0.12183	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
9702	1617	0.59999	0.083354	0	0	0.1175	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
11319	1617	0.69998	0.070492	0	0	0.13482	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
12936	1617	0.79996	0.069256	0	0	0.11998	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
14553	1617	0.89995	0.07074	0	0	0.13544	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
16170	1617	0.99994	0.071976	0	0	0.11688	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
16171	1	1	0.071976	0	0	0	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	9
14284	14285	0.1	0.49451	7.0004e-05	0	0.094645	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
28568	14284	0.2	0.25706	0	0	0.093881	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
42852	14284	0.29999	0.14698	0	0	0.097242	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
57136	14284	0.39998	0.094534	0	0	0.10319	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
71420	14284	0.49998	0.071853	0.00014002	0	0.10081	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
85704	14284	0.59997	0.058496	0	0	0.095141	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
99988	14284	0.69997	0.053707	7.0008e-05	0	0.093881	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
114272	14284	0.79996	0.052671	0	0	0.095561	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
128556	14284	0.89996	0.051215	0	0	0.091291	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
142840	14284	0.99995	0.051971	0	0	0.095631	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
142847	7	1	0.051999	0	0	0	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	9
1153	1154	0.10003	0.52601	0	0	0.17331	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
2306	1153	0.19998	0.29889	0	0	0.17433	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
3459	1153	0.29993	0.19036	0	0	0.16912	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
4612	1153	0.39988	0.12171	0	0	0.16479	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
5765	1153	0.49983	0.093967	0.0008673	0	0.18474	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
6918	1153	0.59977	0.089459	0	0	0.15785	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
8071	1153	0.69972	0.091193	0.0008673	0	0.16045	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
9224	1153	0.79967	0.088419	0	0	0.16479	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
10377	1153	0.89962	0.086338	0	0	0.16999	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
11530	1153	0.99957	0.077323	0	0	0.18127	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
11535	5	1	0.076976	0	0	0.2	0	0	Gene - participates - Curated-Gene-Sets-REACTOME	GpC2CPREACTOME	9
17495	17496	0.1	0.54487	0.00011431	0	0.20193	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
34990	17495	0.2	0.31901	0	0	0.19491	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
52485	17495	0.3	0.2089	5.7159e-05	0	0.20503	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
69980	17495	0.39999	0.15588	0	0	0.20103	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
87475	17495	0.49999	0.1287	0	0	0.19628	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
104970	17495	0.59999	0.11626	5.7159e-05	0	0.2104	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
122465	17495	0.69998	0.10887	5.7159e-05	0	0.19766	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
139960	17495	0.79998	0.10611	0	0	0.20297	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
157455	17495	0.89997	0.10366	0	0	0.19931	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
174950	17495	0.99997	0.10206	0	0	0.19789	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
174955	5	1	0.10208	0	0	0.2	0	0	Gene - participates - GO-Gene-Sets-BP	GpC5BP	9
3184	3185	0.10003	0.55126	0	0	0.20754	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
6368	3184	0.20003	0.32952	0.00031407	0	0.21294	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
9552	3184	0.30003	0.22425	0	0	0.21922	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
12736	3184	0.40003	0.16972	0.00031407	0	0.2255	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
15920	3184	0.50003	0.13982	0.00031407	0	0.22079	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
19104	3184	0.60003	0.12663	0.00031407	0	0.22676	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
22288	3184	0.70003	0.12324	0	0	0.21388	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
25472	3184	0.80003	0.11859	0	0	0.19975	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
28656	3184	0.90003	0.11545	0	0	0.21388	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
31839	3183	1	0.1093	0	0	0.20515	0	0	Gene - participates - GO-Gene-Sets-CC	GpC5CC	9
3185	3186	0.10003	0.51312	0	0	0.14815	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
6370	3185	0.20002	0.2857	0	0	0.16013	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
9555	3185	0.30001	0.17945	0.00031397	0	0.15102	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
12740	3185	0.40001	0.13035	0.00062794	0	0.15196	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
15925	3185	0.5	0.10235	0	0	0.16703	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
19110	3185	0.59999	0.095693	0	0	0.15353	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
22295	3185	0.69999	0.087655	0	0	0.15416	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
25480	3185	0.79998	0.08213	0	0	0.14945	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
28665	3185	0.89997	0.082507	0.00031397	0	0.15385	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
31850	3185	0.99997	0.082381	0	0	0.16013	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
31851	1	1	0.082381	0	0	0	0	0	Gene - participates - GO-Gene-Sets-MF	GpC5MF	9
287	288	0.10028	0.48747	0	0	0.083333	0	0	Gene - participates - Hallmarks	GpH	9
574	287	0.20021	0.23955	0	0	0.069686	0	0	Gene - participates - Hallmarks	GpH	9
861	287	0.30014	0.13649	0.0069686	0	0.097561	0	0	Gene - participates - Hallmarks	GpH	9
1148	287	0.40007	0.098886	0	0	0.12195	0	0	Gene - participates - Hallmarks	GpH	9
1435	287	0.5	0.076602	0	0	0.076655	0	0	Gene - participates - Hallmarks	GpH	9
1722	287	0.59993	0.058496	0.0034843	0	0.069686	0	0	Gene - participates - Hallmarks	GpH	9
2009	287	0.69986	0.054318	0.0034843	0	0.076655	0	0	Gene - participates - Hallmarks	GpH	9
2296	287	0.79979	0.061281	0	0	0.069686	0	0	Gene - participates - Hallmarks	GpH	9
2583	287	0.89972	0.057103	0	0	0.087108	0	0	Gene - participates - Hallmarks	GpH	9
2870	287	0.99965	0.06546	0.0069686	0	0.076655	0	0	Gene - participates - Hallmarks	GpH	9
2871	1	1	0.06546	0	0	0	0	0	Gene - participates - Hallmarks	GpH	9
35514	35515	0.1	0.46787	0	0	0.039307	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
71028	35514	0.2	0.22306	2.8158e-05	0	0.036605	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
106542	35514	0.3	0.11306	2.8158e-05	0	0.035676	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
142056	35514	0.4	0.06215	2.8158e-05	0	0.03607	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
177570	35514	0.5	0.038948	0	0	0.037028	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
213084	35514	0.6	0.029138	2.8158e-05	0	0.036296	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
248598	35514	0.7	0.024464	0	0	0.036662	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
284112	35514	0.8	0.021411	2.8158e-05	0	0.038576	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
319626	35514	0.9	0.021006	0	0	0.037478	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
355139	35513	1	0.020217	0	0	0.036015	0	0	Gene - participates - Immunologic-Gene-Sets	GpC7	9
1657	1658	0.10005	0.5286	0.00060314	0	0.16586	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
3314	1657	0.20004	0.29037	0	0	0.1726	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
4971	1657	0.30002	0.19068	0	0	0.17019	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
6628	1657	0.40001	0.13806	0.001207	0	0.16898	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
8285	1657	0.5	0.11272	0	0	0.17381	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
9942	1657	0.59999	0.10451	0	0	0.18527	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
11599	1657	0.69998	0.099445	0	0	0.16415	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
13256	1657	0.79996	0.091962	0	0	0.16838	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
14913	1657	0.89995	0.090514	0.0006035	0	0.15329	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
16570	1657	0.99994	0.093893	0	0	0.14665	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
16571	1	1	0.093652	0	0	0	0	0	Gene - participates - Motif-Gene-Sets-MIR	GpC3MIR	9
6937	6938	0.10001	0.54543	0.00028827	0	0.20842	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
13874	6937	0.2	0.32841	0.00014415	0	0.21811	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
20811	6937	0.29999	0.21794	0	0	0.20845	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
27748	6937	0.39998	0.16219	0	0	0.21292	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
34685	6937	0.49997	0.13492	0.00014415	0	0.21493	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
41622	6937	0.59996	0.12062	0.00014415	0	0.21364	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
48559	6937	0.69995	0.11491	0	0	0.20528	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
55496	6937	0.79995	0.1126	0.00043246	0	0.22243	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
62433	6937	0.89994	0.10782	0	0	0.21508	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
69370	6937	0.99993	0.10903	0.00028831	0	0.21205	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
69375	5	1	0.10891	0	0	0	0	0	Gene - participates - Motif-Gene-Sets-TFT	GpC3TFT	9
1134	1135	0.10005	0.47884	0	0	0.053744	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
2268	1134	0.20002	0.23907	0.00088183	0	0.055556	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
3402	1134	0.29998	0.13399	0	0	0.047619	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
4536	1134	0.39995	0.075811	0	0	0.059083	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
5670	1134	0.49991	0.039845	0	0	0.050265	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
6804	1134	0.59988	0.034908	0	0	0.055556	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
7938	1134	0.69984	0.030677	0	0	0.050265	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
9072	1134	0.79981	0.031735	0	0	0.054674	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
10206	1134	0.89977	0.030324	0	0	0.05291	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
11340	1134	0.99974	0.031735	0	0	0.051146	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
11343	3	1	0.032087	0	0	0.66667	0	0	Gene - participates - Oncogenic-Gene-Sets	GpC6	9
510	511	0.10004	0.45262	0	0	0.021526	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
1020	510	0.19988	0.21457	0	0	0.0078431	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
1530	510	0.29973	0.10023	0	0	0.0058824	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
2040	510	0.39957	0.059514	0.0019608	0	0.013725	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
2550	510	0.49941	0.031323	0.0019608	0	0.017647	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
3060	510	0.59926	0.017228	0	0	0.017647	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
3570	510	0.6991	0.022709	0	0	0.0098039	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
4080	510	0.79894	0.025059	0	0	0.019608	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
4590	510	0.89879	0.018794	0.0019608	0	0.013725	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
5100	510	0.99863	0.015662	0	0	0.021569	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
5107	7	1	0.015662	0	0	0	0	0	Gene - participates - Positional-Gene-Sets	GpC1	9
708	709	0.10008	0.47487	0	0	0.076164	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
1416	708	0.20003	0.25692	0	0	0.084746	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
2124	708	0.29997	0.14229	0	0	0.09322	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
2832	708	0.39992	0.083569	0	0	0.073446	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
3540	708	0.49986	0.067194	0	0	0.069209	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
4248	708	0.5998	0.056465	0.0014124	0	0.076271	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
4956	708	0.69975	0.047995	0	0	0.067797	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
5664	708	0.79969	0.041784	0.0014124	0	0.080508	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
6372	708	0.89963	0.038396	0.0028249	0	0.080508	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
7080	708	0.99958	0.044043	0	0	0.072034	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
7083	3	1	0.044043	0	0	0	0	0	Gene - participates - xCell-Cell-Type	GpXCELL	9
1963	1964	0.10002	0.53636	0	0	0.17719	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
3926	1963	0.19999	0.31534	0	0	0.18798	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
5889	1963	0.29996	0.20289	0	0	0.17983	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
7852	1963	0.39993	0.14035	0	0	0.16556	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
9815	1963	0.4999	0.11102	0	0	0.1839	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
11778	1963	0.59987	0.10185	0	0	0.17269	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
13741	1963	0.69984	0.097372	0	0	0.17983	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
15704	1963	0.79981	0.10165	0.00050942	0	0.16353	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
17667	1963	0.89978	0.09615	0.00050942	0	0.1513	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
19630	1963	0.99975	0.088613	0.00050942	0	0.16251	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
19635	5	1	0.088816	0	0	0	0	0	Gene - participates - Computational-Gene-Sets-CGN	GpC4CGN	10
1617	1618	0.10005	0.51224	0	0	0.12855	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
3234	1617	0.20004	0.28716	0	0	0.1342	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
4851	1617	0.30002	0.17734	0	0	0.12987	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
6468	1617	0.40001	0.11947	0.0012369	0	0.14533	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
8085	1617	0.5	0.099678	0	0	0.13667	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
9702	1617	0.59999	0.084838	0.00061843	0	0.13173	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
11319	1617	0.69998	0.078654	0	0	0.14286	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
12936	1617	0.79996	0.07816	0	0	0.11874	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
14553	1617	0.89995	0.076428	0	0	0.12678	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
16170	1617	0.99994	0.076676	0	0	0.13667	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
16171	1	1	0.076676	0	0	1	0	0	Gene - participates - Computational-Gene-Sets-CM	GpC4CM	10
14284	14285	0.1	0.4918	7.0004e-05	0	0.094925	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
28568	14284	0.2	0.26036	7.0008e-05	0	0.097102	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
42852	14284	0.29999	0.149	0	0	0.095982	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
57136	14284	0.39998	0.096634	0	0	0.095561	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
71420	14284	0.49998	0.071461	7.0008e-05	0	0.095771	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
85704	14284	0.59997	0.060904	0	0	0.098502	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
99988	14284	0.69997	0.052895	0	0	0.095982	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
114272	14284	0.79996	0.050375	0	0	0.098502	0	0	Gene - participates - Curated-Gene-Sets-CPG	GpC2CPG	10
